,close,high,low,volume,return,RSI_14,MACD,MACD_signal,MACD_hist,ROC_14,SMA_10,SMA_50,BB_Middle,BB_Std,BB_Upper,BB_Lower,TR,ATR_14,Rolling_Mean_20,Rolling_STD_20,Z_Score_20,VWAP,+DI14,-DI14,ADX_14,Tenkan_Sen,Kijun_Sen,Senkou_Span_A,Senkou_Span_B,Stoch_%K,Stoch_%D
2022-01-02 08:00:00,106.50515929852796,107.65520348496648,104.18549686508628,4140,-0.09010709695564478,45.639670628024234,-8.887267932045546,-7.649979250427514,-1.2372886816180317,-25.622033030622493,138.0350155963176,,134.88367192356074,20.7123311189609,176.30833416148255,93.45900968563893,12.866915503642872,33.21205030591416,134.88367192356074,20.7123311189609,-1.370126446030691,132.93056210027666,40.76436839137849,50.663165399853064,9.94446362306361,141.13141774360903,151.65174676040604,,,6.452899912689973,33.61632285658237
2022-01-02 09:00:00,194.88855372533334,195.49138815421972,190.02852707717565,3165,0.8298508260907034,56.64259984247892,-3.3487764283748334,-6.789738686016978,3.440962257642145,50.932586369172505,143.86025253591404,,138.56640405643603,24.380786327097173,187.32797671063037,89.80483140224169,88.98622885569176,38.32602834737177,138.56640405643603,24.380786327097173,2.310103903675167,139.1199766334024,51.695144480173106,40.682245354548016,10.380061408665435,148.43277820942455,151.65174676040604,,,99.35948551116664,41.843283726959264
2022-01-02 10:00:00,196.56320330745592,196.94796931560197,193.5205669439736,1887,0.008592857559416966,53.807010695126664,1.162250516133355,-5.199340845586912,6.361591361720267,21.9485996216245,148.95587302448925,,142.4854393857733,27.08172853017866,196.6488964461306,88.32198232541599,3.427402371628375,36.03159446044037,142.4854393857733,27.08172853017866,1.9968357581540925,142.36938499658692,48.2621230654695,43.272825198030375,9.691985648529467,149.16106879011568,151.65174676040604,,,99.59741476752943,68.46993339712868
2022-01-02 11:00:00,180.8397348116461,184.3211786910368,179.09220295121202,4130,-0.0799919223498603,57.721754619683736,3.4289920824938918,-3.4736742599707515,6.902666342464643,58.70180705332268,149.18808689172374,,145.61040357708845,27.746734158020864,201.1038718931302,90.11693526104672,17.471000356243906,33.705469891290434,145.61040357708845,27.746734158020864,1.26967487538975,146.7310868307305,51.592849816461865,39.733914503928,9.621775831973393,149.16106879011568,151.65174676040604,,,83.1457634543631,94.03422124435305
2022-01-02 12:00:00,130.46137691733708,132.16075173617742,129.8908979928974,4104,-0.278580135868816,50.13314811162776,1.1470659895551876,-2.549526210065564,3.6965921996207514,0.9649941786538996,150.23748676187384,,145.6122612081576,27.745665162465123,201.10359153308787,90.12093088322736,50.9488368187487,35.92416825225818,145.6122612081576,27.745665162465123,-0.5460631129981681,145.14321595335025,44.747881574291966,47.062694386190664,9.508177412797542,149.16106879011568,151.65174676040604,,,30.434290917120887,71.05915637967114
2022-01-02 13:00:00,109.76721140063839,113.39104525828219,109.01097725696371,2341,-0.1586229273803459,47.20995432516871,-2.304656443447442,-2.5005522567419396,0.19589581329449768,-19.66461011818189,146.07186351780157,,143.47683962002833,28.812623190746045,201.10208600152043,85.85159323853624,21.450399660373364,36.57941032073669,143.47683962002833,28.812623190746045,-1.1699604022939745,143.28740299095057,42.45152202408077,50.29688631863628,9.741568443946289,149.16106879011568,149.16106879011568,,,8.781740438935653,40.787264936806544
2022-01-02 14:00:00,168.4233026512157,168.7500843552104,167.2967180014595,1049,0.5343680549238783,52.147618159637894,-0.30361509953226573,-2.061164825300005,1.7575497257677393,15.669785433961113,146.99004809430272,,144.73827965937852,29.346926254547324,203.43213216847317,86.04442715028387,58.982872954572,39.81446220764172,144.73827965937852,29.346926254547324,0.8070699734070843,143.87406967966118,47.348447048605905,46.210104080019725,8.728300059494451,150.56673309034412,149.16106879011568,,,70.15430342686203,36.45677826097286
2022-01-02 15:00:00,144.01524937396013,145.5917010631132,142.76041606725863,4951,-0.1449208802644233,46.69958857134103,-0.6794688368210018,-1.7848256276042045,1.1053567907832027,-19.327140579698522,150.92706890449875,,145.48289642708633,29.117903316406142,203.71870305989862,87.24708979427405,25.66288658395706,39.127406335004004,145.48289642708633,29.117903316406142,-0.050403596618142185,143.898953999531,42.60095403493895,51.50072368154984,9.047635072137442,150.56673309034412,149.16106879011568,,,44.6158681981715,41.18397068798973
2022-01-02 16:00:00,112.20382348447788,114.90127994635456,107.9507431952722,4560,-0.22088928795921092,49.2173186923294,-3.5038615072273274,-2.1286328035288293,-1.375228703698498,-6.471388178034965,146.07200273393215,,143.03382312769833,29.7800409364777,202.59390500065373,83.47374125474292,36.064506178687935,37.26027658002679,143.03382312769833,29.7800409364777,-1.0352571277179357,141.17763008900687,44.735707616224396,49.07921220710511,8.128046429427146,150.56673309034412,149.16106879011568,,,11.331196521062674,42.03378938203207
2022-01-02 17:00:00,149.51769101112703,153.47130683532185,146.7115770697144,1018,0.332554331642817,49.81011463455987,-2.700169904910126,-2.2429402238050886,-0.4572296811050376,-1.258558636554774,149.31853059817198,,144.81223837499448,29.003671975366675,202.81958232572782,86.80489442426114,41.267483350843975,37.65946734664418,144.81223837499448,29.003671975366675,0.16223644510008842,141.3390855803538,45.627400701343035,48.55897201980887,7.574453354592215,152.44935625543707,149.16106879011568,,,50.37313805309199,35.44006759077539
2022-01-02 18:00:00,103.43885211152184,105.0326146261822,100.82189755465001,1725,-0.30818318948074197,44.83383357250158,-5.715530642608314,-2.9374583075657337,-2.7780723350425807,-35.04276202054568,149.01189987947134,,143.5234577378945,30.277918143084168,204.07929402406282,82.96762145172616,48.69579345647702,40.46534434988829,143.5234577378945,30.277918143084168,-1.3238890942549313,140.17611110558204,41.54732195069628,53.29223020141725,7.4399332136193,148.884933435126,148.884933435126,,,2.722419119916288,21.475584564690323
2022-01-02 19:00:00,190.9320402078782,194.06149709006326,190.35819584853212,3244,0.8458445382014315,57.52974464451602,-1.0333449263650039,-2.556635631325588,1.523290704960584,82.45684447827395,148.61624852772582,,146.23825053181994,32.01235893989538,210.2629684116107,82.21353265202919,90.62264497854142,42.80501266110019,146.23825053181994,32.01235893989538,1.3961417138915888,142.96795486731165,54.13261518978988,40.937085388208246,8.126394825158213,147.44169732235662,148.884933435126,,,93.74162597258557,48.945727715197954
2022-01-02 20:00:00,125.8779981600017,130.30788690118263,121.57729969325452,4962,-0.3407183099130382,47.00332048731181,-2.5426860251347136,-2.5538457100874132,0.011159684952699589,-21.695498566580884,141.54772801298037,,145.25180051873483,32.335178088177216,209.92215669508926,80.5814443423804,69.35474051462369,43.737888262736064,145.25180051873483,32.335178088177216,-0.5991555792858557,141.66517818440505,44.461404891361234,51.296591190398345,8.122613296706437,147.44169732235662,148.884933435126,,,26.06587385303853,40.843306315180136
2022-01-02 21:00:00,166.2522284353982,169.33154437630972,162.63815691935577,2473,0.3207409624045452,54.25169193950588,-0.4755054278413695,-2.1381776536382047,1.6626722257968352,42.03229567937798,140.08897737535563,,144.63853213353966,31.782645007726973,208.2038221489936,81.07324211808572,43.45354621630803,43.518232700024285,144.63853213353966,31.782645007726973,0.6800471230951305,142.56075775184382,51.09096191945157,44.08109752938652,7.953462728036778,147.44169732235662,148.884933435126,,,68.06720557850406,62.62490180137606
2022-01-02 22:00:00,131.1711076089411,132.33590498270928,130.8327657994411,3606,-0.2110114321871409,52.04484581394345,-1.6489945935785784,-2.0403410416262795,0.39134644804770113,23.159392909103936,140.15995044451603,,145.19871860319495,31.421601235736983,208.04192107466892,82.35551613172098,35.4194626359571,45.12912892376102,145.19871860319495,31.421601235736983,-0.4464320862903611,141.9963390490813,49.267256486048915,45.95250786969011,7.428764440581708,147.44169732235662,148.884933435126,,,31.572298230857005,41.9017925541332
2022-01-02 23:00:00,152.0068021177811,152.1288060255638,148.46762663163224,4750,0.15884362714201683,45.99667871468116,-0.887496291458632,-1.8097720915927502,0.9222758001341183,-22.00321711452985,144.3839095162303,,145.22788651701592,31.427953733514535,208.08379398404497,82.37197904998685,20.95769841662269,40.26994817811323,145.22788651701592,31.427953733514535,0.2156970084099427,142.5525804249354,43.14296376843425,51.49737573161575,7.207757213760671,147.44169732235662,148.884933435126,,,53.24768153418996,50.962395114517015
2022-01-03 00:00:00,154.67102793432795,159.0215223038326,151.95333684761474,1451,0.01752701707705495,46.09627564516287,-0.06823606036994079,-1.4614648853481884,1.3932288249782476,-21.312318210241,143.0086820445415,,144.99936506942214,31.337179503903588,207.6737240772293,82.32500606161497,7.068185456217861,40.530004112726765,144.99936506942214,31.337179503903588,0.3086322067913304,155.21529569525842,43.82418631920309,51.16694896583604,7.370560247543873,147.44169732235662,148.884933435126,,,57.75349813535827,47.52449263346842
2022-01-03 01:00:00,118.4854455525527,118.59179260680465,118.07681882381881,3336,-0.2339519098375641,44.402957275707266,-2.3121870543837133,-1.6316093191552934,-0.6805777352284199,-34.480414010802775,140.45570166240077,,145.69138528344976,30.541857563716846,206.77510041088345,84.60767015601607,36.59420911050914,41.895947595174285,145.69138528344976,30.541857563716846,-0.8907755421928627,129.5485075034702,42.39537601385809,52.81446452381293,7.22471166513977,147.44169732235662,148.884933435126,,,18.944255537052662,43.315145068866975
2022-01-03 02:00:00,196.95846277645586,201.33197113987686,194.6669595688126,2164,0.6623008999792928,55.682311588550455,2.216037182462543,-0.8620800188317261,3.078117201294269,50.97070675656954,148.93116559159859,145.7824794570605,147.50158416276537,32.49224689840099,212.48607795956735,82.51709036596338,82.84652558732415,44.17435393578681,147.50158416276537,32.49224689840099,1.5221132219121591,150.75077522462905,53.58755739655561,42.134722515779984,7.899237162516464,151.07693434726343,151.07693434726343,,,95.64868653621171,57.448813402874215
2022-01-03 03:00:00,177.51328233611144,180.1579680062475,175.0898009004612,2107,-0.09872731623831943,55.801423434034255,4.187354743924743,0.1478069337195677,4.039547810205176,61.71794843927232,151.730724724097,145.4313164909629,150.5246276611345,32.32234862010381,215.16932490134212,85.87993042092688,21.86866187599466,44.20422980833119,150.5246276611345,32.32234862010381,0.8349843321159706,156.99320860851594,53.55133970784836,41.895735093417066,8.167296461094976,159.70439498184783,151.07693434726343,,,76.3021874774258,63.63170985023007
2022-01-03 04:00:00,193.9498941564189,198.64523264898338,193.12102145560252,4765,0.09259370118110755,52.35635116135338,6.995297881802259,1.5173051233361061,5.4779927584661525,15.156211226937932,160.78182892858672,145.84632649046844,154.89686440402903,31.96680949673685,218.83048339750275,90.96324541055533,21.131950312871936,41.50059247678119,154.89686440402903,31.96680949673685,1.2216743042929068,170.17702132174637,50.69387649434284,44.62511476418851,8.53515893448405,159.70439498184783,151.07693434726343,148.96422976383252,,92.65538595181216,88.2020866551499
2022-01-03 05:00:00,189.4827350427649,193.4766512216332,184.75424430776349,3438,-0.023032542157776614,54.35750905116359,8.759180264157806,2.9656801515004463,5.793500112657359,31.571299474502656,160.63689841207537,146.4386642229297,154.62657346990062,31.631968645908344,217.8905107617173,91.36263617808393,9.195649848655421,40.3243612814025,154.62657346990062,31.631968645908344,1.1019283043381802,173.97351175286465,52.17257862507479,43.06260635657673,8.54288416498812,159.70439498184783,151.07693434726343,148.96422976383252,,88.21089700233222,85.72282347719006
2022-01-03 06:00:00,159.78999788110852,164.7796684337752,155.5401210237052,4662,-0.1567041828637049,54.579155779343466,7.672668280011834,3.907077777202724,3.76559050280911,42.410474900807316,164.02809838418608,147.322426899667,152.78791319858323,30.097572874298564,212.98305894718035,92.5927674499861,33.942614019059675,40.17279755571477,152.78791319858323,30.097572874298564,0.23264615760776622,171.00977949597976,52.36941506356707,42.23016539354253,8.977755947672481,159.70439498184783,151.07693434726343,148.96422976383252,,58.66884603946709,79.8450429978705
2022-01-03 07:00:00,192.18742350231167,193.94098257957023,188.84231181566614,1214,0.2027500222217189,54.145275791292505,9.318384657885048,4.989339153339189,4.329045504545859,28.53825002421231,166.62161789087742,148.85418632904083,153.35529763311652,30.754025992313537,214.8633496177436,91.84724564848945,34.15098469846171,39.664476223401756,153.35529763311652,30.754025992313537,1.2626680447919438,172.0931356585947,51.346217380168056,42.77136739544722,9.406203262456371,159.70439498184783,151.07693434726343,146.39158225200754,,90.90185957259284,79.2605342047974
2022-01-03 08:00:00,108.84925020519195,112.68519164984758,106.53777240018891,2549,-0.43362969219532366,50.49012699523839,3.8535117603472884,4.762173674740809,-0.9086619143935204,5.230527972059207,164.3894321505025,148.91500410880823,152.27469129750926,31.956956767409253,216.18860483232777,88.36077776269076,85.64965110212276,42.30403748380502,152.27469129750926,31.956956767409253,-1.358872855396669,165.86743379448328,48.14246912525049,46.25114158415,8.664752093210954,153.93487177003288,151.07693434726343,146.39158225200754,,2.438416945034944,50.669707519031626
2022-01-03 09:00:00,119.59828624191452,121.60794080996074,117.53945853399198,3262,0.09875158548597751,42.49425303508671,0.38547448161210696,3.8868338361150685,-3.5013593545029615,-37.36080853077289,161.14858056291584,147.5746175420967,152.76624503957308,31.338326735799587,215.44289851117225,90.08959156797391,12.758690604768788,36.74232645710697,152.76624503957308,31.338326735799587,-1.0583832084362332,160.65175647962315,39.856870622828175,53.252208444892645,8.7009568871661,153.93487177003288,151.07693434726343,146.39158225200754,,13.77775646108154,35.706010992903124
2022-01-03 10:00:00,104.5227288910538,106.92210699257335,101.26786155529904,4474,-0.1260516168297513,47.48889014716778,-3.538650177654887,2.4017370333610777,-5.940387211015965,-16.9650531316867,156.13375065858844,146.46284209643133,149.57121635156497,32.87764634965696,215.32650905087888,83.81592365225104,18.330424686615487,33.0977324693921,149.57121635156497,32.87764634965696,-1.3701859002136627,153.0999316623596,44.24575470046431,47.78404701945138,8.465724373386708,151.29991634758795,151.07693434726343,146.39158225200754,,3.252781990700779,6.489651798939097
2022-01-03 11:00:00,132.53303307632643,135.67056039241828,129.8058737292919,1127,0.26798290173296513,45.91630782934751,-4.338340101871921,1.0537216063144779,-5.392061708186399,-20.281950910615475,157.5385094109658,145.69735760236577,148.99710553668328,33.07940352679182,215.15591259026692,82.83829848309963,31.14783150136448,32.21875284689613,148.99710553668328,33.07940352679182,-0.4977137041489333,152.4334946268617,43.17485049061908,49.08767301050025,8.397383590776615,149.9565471021412,151.07693434726343,150.04226248491528,,31.245140391009514,16.091892947597287
2022-01-03 12:00:00,138.8677289689482,143.2361145398799,138.55636343953879,2845,0.04779710948721427,51.00188923778185,-4.410106152466767,-0.039043945441771116,-4.371062207024996,5.867619402096502,151.72943603021503,146.43354319315316,150.33030081090678,32.03945124765948,214.40920330622572,86.25139831558782,10.703081463553474,30.453297048867306,150.33030081090678,32.03945124765948,-0.3577642998113438,151.50427614375246,47.45231714390874,44.47341899431601,8.380197341739287,149.9565471021412,151.07693434726343,150.40640777526085,,37.57577773826352,24.024566706657946
2022-01-03 13:00:00,127.13490317738959,132.05532052338606,124.57238993353793,4548,-0.08448921775182305,46.6837691985763,-5.352027410208507,-1.1016406383951185,-4.250386771813388,-16.36235917990021,146.69159811434287,145.03642155237694,149.21116141921993,32.45751795639274,214.1261973320054,84.29612550643445,14.295339035410265,29.97741423592356,149.21116141921993,32.45751795639274,-0.6801585466729216,148.94699881715462,43.48946292661494,48.51144775230527,8.139560705523305,147.60442206743463,151.07693434726343,150.40640777526085,,25.850468993548866,31.55712904094064
2022-01-03 14:00:00,182.87375091519294,186.71511798451553,178.84173282902876,1759,0.43842285906358613,53.294116808010266,-1.5826043320878398,-1.197833377133663,-0.3847709549541769,18.234005008901622,145.58398379022023,145.02901128907996,153.1829063594035,31.404734340306202,215.9923750400159,90.37343767879108,59.58021480712594,33.728273475274136,153.1829063594035,31.404734340306202,0.9454257512276718,150.3100196151739,48.769027067895706,43.11657889994571,8.026822795408446,147.60442206743463,151.07693434726343,150.40640777526085,,81.55360568126787,48.32661747102676
2022-01-03 15:00:00,135.67533266935894,137.7641665801956,133.37913328137415,3451,-0.25809290841156374,51.957444657920185,-2.3764332411243743,-1.4335533499318052,-0.9428798911925691,14.508015762308869,140.20324355287966,145.31783972111057,150.4200709824775,30.320865045048937,211.06180107257538,89.77834089237965,49.49461763381879,34.64973122693911,150.4200709824775,30.320865045048937,-0.4862901599677885,149.23386496488223,47.47208777164395,44.35836686753169,7.487354112150624,147.60442206743463,151.07693434726343,149.16106879011568,,34.38542675946524,47.263167144760665
2022-01-03 16:00:00,128.09345096873807,130.2002359801234,127.83366808096673,4100,-0.05588253628312767,40.64839406790859,-3.576119579124196,-1.8620665957702833,-1.7140529833539127,-34.96423095354795,137.0335888616426,145.51605880607113,150.53084362291435,30.230397298587217,210.9916382200888,90.0700490257399,7.841664588392206,29.292241155586826,150.53084362291435,30.230397298587217,-0.7422129597755853,147.591949309911,35.978599289686315,53.82367115469927,8.05213026720664,143.99148976990728,151.07693434726343,149.86390094022988,,27.54807314253259,47.82903519442191
